"","model","method","parm_names","parm_values","eps","ss"
"924","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7575,36.7517026763681,50
"925","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.521392611665276,36.7517026763681,50
"926","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2825,36.7517026763681,50
"927","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",683.448994588825,36.7517026763681,50
"928","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",193.155172806612,36.7517026763681,50
"929","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.360839499146777,39.9718097960211,100
"930","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.85039909176498,39.9718097960211,100
"931","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,39.9718097960211,100
"932","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.6971,39.9718097960211,100
"933","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.559276264468757,39.9718097960211,100
"934","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3566,39.9718097960211,100
"935","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",581.695025924586,39.9718097960211,100
"936","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",208.61417262226,39.9718097960211,100
"937","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.360302506367947,39.9718097960211,100
"938","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.8964608528136,39.9718097960211,100
"939","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,39.9718097960211,100
"940","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.6933,39.9718097960211,100
"941","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.608936962875836,39.9718097960211,100
"942","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.365,39.9718097960211,100
"943","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",612.683568904357,39.9718097960211,100
"944","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",227.620237191105,39.9718097960211,100
"945","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.331250128886046,39.3994269820989,200
"946","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.93977237232868,39.3994269820989,200
"947","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,39.3994269820989,200
"948","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.721,39.3994269820989,200
"949","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.545688602766326,39.3994269820989,200
"950","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3307,39.3994269820989,200
"951","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",610.56006344687,39.3994269820989,200
"952","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",204.168402528683,39.3994269820989,200
"953","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.423894592092656,39.3994269820989,200
"954","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.71919585554075,39.3994269820989,200
"955","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,39.3994269820989,200
"956","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.6573,39.3994269820989,200
"957","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.564458468274461,39.3994269820989,200
"958","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.4347,39.3994269820989,200
"959","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",504.61027742196,39.3994269820989,200
"960","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",213.368693208888,39.3994269820989,200
"961","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.383419827829421,23.7061524148378,25
"962","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.72859434129696,23.7061524148378,25
"963","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,23.7061524148378,25
"964","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.6854,23.7061524148378,25
"965","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.559317141655499,23.7061524148378,25
"966","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3729,23.7061524148378,25
"967","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",490.565770708598,23.7061524148378,25
"968","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",193.537928873747,23.7061524148378,25
"969","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.411427620629727,23.7061524148378,25
"970","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.69659463095788,23.7061524148378,25
"971","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,23.7061524148378,25
"972","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.6592,23.7061524148378,25
"973","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.578030699878645,23.7061524148378,25
"974","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.4184,23.7061524148378,25
"975","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",484.61282313477,23.7061524148378,25
"976","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",201.140836289625,23.7061524148378,25
"977","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.351438322719382,30.8421432707915,50
"978","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.80186415688533,30.8421432707915,50
"979","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,30.8421432707915,50
"980","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7016,30.8421432707915,50
"981","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.556862735686027,30.8421432707915,50
"982","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3486,30.8421432707915,50
"983","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",538.433627236558,30.8421432707915,50
"984","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",192.403719383069,30.8421432707915,50
"985","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.378396412112111,30.8421432707915,50
"986","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.76706935880068,30.8421432707915,50
"987","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,30.8421432707915,50
"988","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.6933,30.8421432707915,50
"989","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.561207692077254,30.8421432707915,50
"990","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3695,30.8421432707915,50
"991","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",529.202553542776,30.8421432707915,50
"992","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",194.67999426851,30.8421432707915,50
"993","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.301515769777465,33.8203849115365,100
"994","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.95796317934179,33.8203849115365,100
"995","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,33.8203849115365,100
"996","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.736,33.8203849115365,100
"997","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.568713629653528,33.8203849115365,100
"998","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2997,33.8203849115365,100
"999","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",630.896835416662,33.8203849115365,100
"1000","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",194.035168629927,33.8203849115365,100
"1001","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.268104874955813,33.8203849115365,100
"1002","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.0106626472868,33.8203849115365,100
"1003","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,33.8203849115365,100
"1004","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7691,33.8203849115365,100
"1005","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.540072420715068,33.8203849115365,100
"1006","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2696,33.8203849115365,100
"1007","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",673.063311318376,33.8203849115365,100
"1008","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",183.850756886439,33.8203849115365,100
"1009","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.285824190944771,35.4153564394009,200
"1010","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.01750829482191,35.4153564394009,200
"1011","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,35.4153564394009,200
"1012","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7515,35.4153564394009,200
"1013","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.543799483317874,35.4153564394009,200
"1014","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2789,35.4153564394009,200
"1015","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",679.422894324485,35.4153564394009,200
"1016","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",184.716890227287,35.4153564394009,200
"1017","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.254778669517552,35.4153564394009,200
"1018","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.14982284391214,35.4153564394009,200
"1019","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,35.4153564394009,200
"1020","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7745,35.4153564394009,200
"1021","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.555660104728049,35.4153564394009,200
"1022","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2527,35.4153564394009,200
"1023","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",760.290100887839,35.4153564394009,200
"1024","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",191.91413788451,35.4153564394009,200
"1025","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.255917667990536,22.3390391107984,25
"1026","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.17662778111836,22.3390391107984,25
"1027","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,22.3390391107984,25
"1028","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7802,22.3390391107984,25
"1029","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.535677452207572,22.3390391107984,25
"1030","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2483,22.3390391107984,25
"1031","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",793.323026672195,22.3390391107984,25
"1032","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",198.978659596963,22.3390391107984,25
"1033","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.29517221665027,22.3390391107984,25
"1034","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.9950022343467,22.3390391107984,25
"1035","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,22.3390391107984,25
"1036","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7449,22.3390391107984,25
"1037","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.526148256403621,22.3390391107984,25
"1038","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3001,22.3390391107984,25
"1039","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",643.714581115007,22.3390391107984,25
"1040","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",193.843841646765,22.3390391107984,25
"1041","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.269494938796422,30.551786738727,50
"1042","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.12278093630767,30.551786738727,50
"1043","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,30.551786738727,50
"1044","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7577,30.551786738727,50
"1045","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.543362531173473,30.551786738727,50
"1046","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2757,30.551786738727,50
"1047","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",765.671673812516,30.551786738727,50
"1048","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",200.736386827762,30.551786738727,50
"1049","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.277769087068423,30.551786738727,50
"1050","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.10129834699635,30.551786738727,50
"1051","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,30.551786738727,50
"1052","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.761,30.551786738727,50
"1053","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.548318849678832,30.551786738727,50
"1054","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.281,30.551786738727,50
"1055","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",741.840518973264,30.551786738727,50
"1056","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",203.915485343683,30.551786738727,50
"1057","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.281674949745875,35.0986872408787,100
"1058","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.0900184322714,35.0986872408787,100
"1059","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,35.0986872408787,100
"1060","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7541,35.0986872408787,100
"1061","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.548150135526151,35.0986872408787,100
"1062","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2829,35.0986872408787,100
"1063","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",729.086403343481,35.0986872408787,100
"1064","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",203.682759835047,35.0986872408787,100
"1065","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.340276546740226,35.0986872408787,100
"1066","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.79728761547402,35.0986872408787,100
"1067","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,35.0986872408787,100
"1068","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7057,35.0986872408787,100
"1069","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.505850896104859,35.0986872408787,100
"1070","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.3396,35.0986872408787,100
"1071","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",541.074743419496,35.0986872408787,100
"1072","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",191.789518074416,35.0986872408787,100
"1073","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.327367022272173,38.0978432278984,200
"1074","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.94116704736812,38.0978432278984,200
"1075","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,38.0978432278984,200
"1076","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7183,38.0978432278984,200
"1077","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.552574433393833,38.0978432278984,200
"1078","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3157,38.0978432278984,200
"1079","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",632.450319580095,38.0978432278984,200
"1080","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",206.015410319343,38.0978432278984,200
"1081","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.29522635385189,38.0978432278984,200
"1082","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",5.98776932434158,38.0978432278984,200
"1083","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,38.0978432278984,200
"1084","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7528,38.0978432278984,200
"1085","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.507803043682368,38.0978432278984,200
"1086","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2922,38.0978432278984,200
"1087","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",645.679079008914,38.0978432278984,200
"1088","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",189.499961748726,38.0978432278984,200
"1089","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.293298058182845,29.7007157106395,25
"1090","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",6.03409372758362,29.7007157106395,25
"1091","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,29.7007157106395,25
"1092","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.743,29.7007157106395,25
"1093","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.55793179982806,29.7007157106395,25
"1094","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.2882,29.7007157106395,25
"1095","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",689.826265179898,29.7007157106395,25
"1096","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",202.544351955243,29.7007157106395,25
"1097","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.250129141415723,29.7007157106395,25
"1098","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.18921571213984,29.7007157106395,25
"1099","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,29.7007157106395,25
"1100","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7806,29.7007157106395,25
"1101","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.551537321114959,29.7007157106395,25
"1102","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Frequency",0.2541,29.7007157106395,25
"1103","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Claim_Amount",798.124190823141,29.7007157106395,25
"1104","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Total_Claim_Amount",198.242874982949,29.7007157106395,25
"1105","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","lambda",0.310283976475297,32.2357276587256,50
"1106","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","mu",5.9787205744925,32.2357276587256,50
"1107","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","sigma",1,32.2357276587256,50
"1108","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Prob_0",0.7378,32.2357276587256,50
"1109","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","LR",0.541138889853899,32.2357276587256,50
"1110","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Frequency",0.3125,32.2357276587256,50
"1111","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Claim_Amount",664.038222909137,32.2357276587256,50
"1112","Lognormal(mu, sigma = 1)-Poisson(lambda)","map","Total_Claim_Amount",198.571834970198,32.2357276587256,50
"1113","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","lambda",0.265680305531817,32.2357276587256,50
"1114","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","mu",6.12692456033495,32.2357276587256,50
"1115","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","sigma",1,32.2357276587256,50
"1116","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","Prob_0",0.7699,32.2357276587256,50
"1117","Lognormal(mu, sigma = 1)-Poisson(lambda)","mode","LR",0.572370957299848,32.2357276587256,50
